9.99999999E8,78.23628740339528,51.53503056174509,71.58938468795496,83.57032966310472,125.16389255691915,73.08789229414131,52.68879743361012,93.77121093384686,58.71328640095017,52.820450584977024,67.33683984268939,68.44158092855541,31.199112413410344,40.13192530357133,81.09202591295069,101.72629945102693,40.627692218485656,64.6264909563666,124.5,89.4576249777886,87.96921810118204,47.495887979908325,63.5,
31.199112413410344,40.13192530357133,40.627692218485656,47.495887979908325,51.53503056174509,52.68879743361012,52.820450584977024,58.71328640095017,63.5,64.6264909563666,67.33683984268939,68.44158092855541,57.88512330469721,49.72144630058766,63.5,30.539591789456953,77.86045209218862,65.72100120965901,68.91817093999438,60.35428733735492,45.34578260433929,45.734116095099075,55.01439205638224,116.10627315811436,
30.539591789456953,31.199112413410344,40.13192530357133,40.627692218485656,45.34578260433929,45.734116095099075,47.495887979908325,49.72144630058766,51.53503056174509,52.68879743361012,52.820450584977024,55.01439205638224,46.84282228901243,39.640375565829345,40.95017297480765,56.66734068226601,67.23528339594719,61.509581135206666,74.37478991566968,116.10627315811436,87.5,36.12215386712149,55.00227268031749,35.95632271043777,
30.539591789456953,31.199112413410344,35.95632271043777,36.12215386712149,39.640375565829345,40.13192530357133,40.627692218485656,40.95017297480765,45.34578260433929,45.734116095099075,46.84282228901243,47.495887979908325,35.73313788148394,49.077585260483225,115.32860659870992,91.27202930434566,40.16943282314717,85.99209265973238,50.27165870966948,27.787656363102055,28.68264658074692,57.28375486495776,74.15620578982488,53.487277822757896,
27.787656363102055,28.68264658074692,30.539591789456953,31.199112413410344,35.73313788148394,35.95632271043777,36.12215386712149,39.640375565829345,40.13192530357133,40.16943282314717,40.627692218485656,40.95017297480765,47.97618456811969,64.91468760355137,34.83652297996075,40.85237651185873,79.4078672110012,40.721274810867875,39.788307013493295,34.101156708957674,76.69837025647938,78.2742431637454,81.49320742947143,45.737475516983515,
27.787656363102055,28.68264658074692,30.539591789456953,31.199112413410344,34.101156708957674,34.83652297996075,35.73313788148394,35.95632271043777,36.12215386712149,39.640375565829345,39.788307013493295,40.13192530357133,52.91772589866003,38.82150660394313,71.58938468795496,81.09408116502708,107.99392344016398,98.29547293746543,46.180183791318974,60.61009266890567,111.30448104187,41.060930335295616,65.46898120484234,42.69437902113111,
27.787656363102055,28.68264658074692,30.539591789456953,31.199112413410344,34.101156708957674,34.83652297996075,35.73313788148394,35.95632271043777,36.12215386712149,38.82150660394313,39.640375565829345,39.788307013493295,64.7098089550572,28.425516705945732,66.9394419523265,77.74745440634483,72.34638899074369,42.58586098173378,32.39888115352134,65.18371473509826,36.058979464205585,43.5,40.95017297480765,49.56056900399752,
27.787656363102055,28.425516705945732,28.68264658074692,30.539591789456953,31.199112413410344,32.39888115352134,34.101156708957674,34.83652297996075,35.73313788148394,35.95632271043777,36.058979464205585,36.12215386712149,27.787656363102055,94.7663794109845,78.1339661521586,93.75333327407618,71.05103799382526,74.00126688104739,47.04371489488379,30.539591789456953,70.44884669034688,74.00126688104739,87.9938444816833,107.99392344016398,
27.787656363102055,27.787656363102055,28.425516705945732,28.68264658074692,30.539591789456953,30.539591789456953,31.199112413410344,32.39888115352134,34.101156708957674,34.83652297996075,35.73313788148394,35.95632271043777,25.482019804821856,32.40916794159743,43.25891045014118,56.05006132913683,31.436284767764782,47.303100673564025,35.73313788148394,43.5,64.40275060674261,43.15307057440988,43.084219849035215,48.948953002081666,
25.482019804821856,27.787656363102055,27.787656363102055,28.425516705945732,28.68264658074692,30.539591789456953,30.539591789456953,31.199112413410344,31.436284767764782,32.39888115352134,32.40916794159743,34.101156708957674,71.58938468795496,24.33843411150356,32.39888115352134,86.01069700915113,111.29998876909198,73.99450993148072,44.25897810452861,81.06258605018012,74.00126688104739,72.57713138447951,38.211377559569875,77.74745440634483,
